date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
7/2/2023,Thailand,859,43,4752422,34371,16066,382,23790,436
7/9/2023,Thailand,1193,25,4753615,34396,14627,343,24816,458
7/16/2023,Thailand,613,14,4754228,34410,12270,315,25261,470
7/23/2023,Thailand,556,8,4754784,34418,9741,255,25382,476
7/30/2023,Thailand,391,7,4755175,34425,7423,193,24685,478
8/6/2023,Thailand,268,12,4755443,34437,5533,145,23142,480
8/13/2023,Thailand,318,7,4755761,34444,4198,116,21761,477
8/20/2023,Thailand,389,9,4756150,34453,3728,82,19794,464
8/27/2023,Thailand,256,6,4756406,34459,2791,63,17418,406
9/3/2023,Thailand,187,6,4756593,34465,2365,55,14635,370
9/10/2023,Thailand,244,3,4756837,34468,2053,50,11794,305
9/17/2023,Thailand,212,3,4757049,34471,1874,46,9297,239
9/24/2023,Thailand,234,2,4757283,34473,1840,36,7373,181
10/1/2023,Thailand,190,1,4757473,34474,1712,30,5910,146
10/8/2023,Thailand,131,5,4757604,34479,1454,26,5182,108
10/15/2023,Thailand,124,3,4757728,34482,1322,23,4113,86
10/22/2023,Thailand,191,3,4757919,34485,1326,20,3691,75
10/29/2023,Thailand,206,2,4758125,34487,1288,19,3341,69
11/5/2023,Thailand,304,1,4758429,34488,1380,17,3254,63
11/12/2023,Thailand,287,1,4758716,34489,1433,16,3273,52
11/19/2023,Thailand,390,1,4759106,34490,1633,16,3345,46
11/26/2023,Thailand,480,2,4759586,34492,1982,13,3436,39
12/3/2023,Thailand,536,3,4760122,34495,2394,13,3716,36
12/10/2023,Thailand,590,5,4760712,34500,2793,15,4119,35
12/17/2023,Thailand,514,6,4761226,34506,3101,19,4389,38
12/24/2023,Thailand,555,8,4761781,34514,3352,26,4732,43
12/31/2023,Thailand,0,0,4761781,34514,3065,25,4498,41
1/5/2020,Vietnam,0,0,,,,,,
1/12/2020,Vietnam,0,0,,,,,,
1/19/2020,Vietnam,0,0,,,,,,
1/26/2020,Vietnam,2,0,2,,,,,
2/2/2020,Vietnam,4,0,6,,,,,
2/9/2020,Vietnam,7,0,13,,13,0,,
2/16/2020,Vietnam,3,0,16,,16,0,,
2/23/2020,Vietnam,0,0,16,,16,0,,
3/1/2020,Vietnam,0,0,16,,16,0,,
3/8/2020,Vietnam,4,0,20,,20,0,,
3/15/2020,Vietnam,33,0,53,,51,0,,
3/22/2020,Vietnam,41,0,94,,88,0,,
3/29/2020,Vietnam,80,0,174,,161,0,174,0
4/5/2020,Vietnam,66,0,240,,224,0,240,0
4/12/2020,Vietnam,18,0,258,,242,0,258,0
4/19/2020,Vietnam,10,0,268,,252,0,268,0
4/26/2020,Vietnam,2,0,270,,250,0,270,0
5/3/2020,Vietnam,0,0,270,,217,0,268,0
5/10/2020,Vietnam,18,0,288,,194,0,282,0
5/17/2020,Vietnam,30,0,318,,144,0,305,0
5/24/2020,Vietnam,7,0,325,,85,0,309,0
5/31/2020,Vietnam,3,0,328,,70,0,312,0
6/7/2020,Vietnam,1,0,329,,61,0,313,0
6/14/2020,Vietnam,5,0,334,,64,0,314,0
6/21/2020,Vietnam,15,0,349,,79,0,296,0
6/28/2020,Vietnam,6,0,355,,67,0,261,0
7/5/2020,Vietnam,0,0,355,,37,0,181,0
7/12/2020,Vietnam,15,0,370,,45,0,130,0
7/19/2020,Vietnam,12,0,382,,54,0,124,0
7/26/2020,Vietnam,36,0,418,,89,0,150,0
8/2/2020,Vietnam,172,3,590,3,256,3,320,3
8/9/2020,Vietnam,222,7,812,10,463,10,542,10
8/16/2020,Vietnam,139,13,951,23,596,23,663,23
8/23/2020,Vietnam,63,3,1014,26,659,26,696,26
8/30/2020,Vietnam,26,6,1040,32,670,32,715,32
9/6/2020,Vietnam,9,3,1049,35,667,35,721,35
9/13/2020,Vietnam,11,0,1060,35,642,35,731,35
9/20/2020,Vietnam,8,0,1068,35,478,32,734,35
9/27/2020,Vietnam,1,0,1069,35,257,25,720,35
10/4/2020,Vietnam,27,0,1096,35,145,12,741,35
10/11/2020,Vietnam,11,0,1107,35,93,9,752,35
10/18/2020,Vietnam,19,0,1126,35,86,3,756,35
10/25/2020,Vietnam,34,0,1160,35,111,0,778,35
11/1/2020,Vietnam,20,0,1180,35,120,0,762,35
11/8/2020,Vietnam,33,0,1213,35,145,0,623,32
11/15/2020,Vietnam,52,0,1265,35,196,0,453,25
11/22/2020,Vietnam,41,0,1306,35,210,0,355,12
11/29/2020,Vietnam,35,0,1341,35,234,0,327,9
12/6/2020,Vietnam,24,0,1365,35,239,0,325,3
12/13/2020,Vietnam,30,0,1395,35,235,0,346,0
12/20/2020,Vietnam,16,0,1411,35,231,0,351,0
12/27/2020,Vietnam,29,0,1440,35,227,0,372,0
1/3/2021,Vietnam,54,0,1494,35,229,0,425,0
1/10/2021,Vietnam,20,0,1514,35,208,0,418,0
1/17/2021,Vietnam,23,0,1537,35,196,0,430,0
1/24/2021,Vietnam,11,0,1548,35,183,0,422,0
1/31/2021,Vietnam,271,0,1819,35,424,0,659,0
2/7/2021,Vietnam,186,0,2005,35,594,0,825,0
2/14/2021,Vietnam,224,0,2229,35,789,0,1016,0
2/21/2021,Vietnam,154,0,2383,35,889,0,1118,0
2/28/2021,Vietnam,65,0,2448,35,934,0,1142,0
3/7/2021,Vietnam,64,0,2512,35,975,0,1171,0
3/14/2021,Vietnam,42,0,2554,35,1006,0,1189,0
3/21/2021,Vietnam,18,0,2572,35,753,0,1177,0
3/28/2021,Vietnam,19,0,2591,35,586,0,1180,0
4/4/2021,Vietnam,40,0,2631,35,402,0,1191,0
4/11/2021,Vietnam,65,0,2696,35,313,0,1202,0
4/18/2021,Vietnam,89,0,2785,35,337,0,1271,0
4/25/2021,Vietnam,61,0,2846,35,334,0,1309,0
5/2/2021,Vietnam,116,0,2962,35,408,0,1414,0
5/9/2021,Vietnam,450,0,3412,35,840,0,1593,0
5/16/2021,Vietnam,800,2,4212,37,1621,2,2207,2
5/23/2021,Vietnam,1063,5,5275,42,2644,7,3046,7
5/30/2021,Vietnam,1893,5,7168,47,4472,12,4785,12
6/6/2021,Vietnam,1623,6,8791,53,6006,18,6343,18
6/13/2021,Vietnam,1839,7,10630,60,7784,25,8118,25
6/20/2021,Vietnam,2628,7,13258,67,10296,32,10704,32
6/27/2021,Vietnam,2482,13,15740,80,12328,45,13168,45
7/4/2021,Vietnam,4521,19,20261,99,16049,62,17670,64
7/11/2021,Vietnam,10217,63,30478,162,25203,120,27847,127
7/18/2021,Vietnam,25367,92,55845,254,48677,207,53149,219
7/25/2021,Vietnam,45328,116,101173,370,92382,317,98388,335
8/1/2021,Vietnam,56334,936,157507,1306,146877,1246,154661,1271
8/8/2021,Vietnam,58053,2091,215560,3397,202302,3330,212598,3362
8/15/2021,Vietnam,59484,2377,275044,5774,259304,5694,271632,5739
8/22/2021,Vietnam,73015,2503,348059,8277,327798,8178,343847,8240
8/29/2021,Vietnam,87206,2472,435265,10749,404787,10587,429990,10707
9/5/2021,Vietnam,89042,2325,524307,13074,468462,12820,517139,13027
9/12/2021,Vietnam,89068,2205,613375,15279,512202,14909,604584,15226
9/19/2021,Vietnam,73688,1811,687063,17090,529556,15784,676433,17030
9/26/2021,Vietnam,69626,1494,756689,18584,541129,15187,743431,18517
10/3/2021,Vietnam,51889,1131,808578,19715,533534,13941,792838,19635
10/10/2021,Vietnam,31084,840,839662,20555,491603,12278,819401,20456
10/17/2021,Vietnam,24391,639,864053,21194,428788,10445,833575,21032
10/24/2021,Vietnam,24887,479,888940,21673,364633,8599,833095,21419
10/31/2021,Vietnam,32182,410,921122,22083,307747,6804,819949,21713
11/7/2021,Vietnam,47562,448,968684,22531,281621,5441,811177,21225
11/14/2021,Vietnam,57838,551,1026522,23082,269833,4498,810962,19685
11/21/2021,Vietnam,67992,679,1094514,23761,285936,4046,819470,17987
11/28/2021,Vietnam,115826,1121,1210340,24882,370678,4327,862281,16605
12/5/2021,Vietnam,98752,1378,1309092,26260,445039,5066,873827,15511
12/12/2021,Vietnam,103959,1579,1413051,27839,524111,6166,888744,14765
12/19/2021,Vietnam,127427,1727,1540478,29566,619356,7483,927103,14287
12/26/2021,Vietnam,111195,1648,1651673,31214,682989,8683,964610,14124
1/2/2022,Vietnam,111367,1617,1763040,32831,736518,9749,1006351,14247
1/9/2022,Vietnam,136535,1488,1899575,34319,805061,10558,1090997,14604
1/16/2022,Vietnam,123971,1290,2023546,35609,813206,10727,1183884,15054
1/23/2022,Vietnam,117876,1110,2141422,36719,832330,10459,1277369,15525
1/30/2022,Vietnam,121631,949,2263053,37668,850002,9829,1374113,15995
2/6/2022,Vietnam,78918,656,2341971,38324,801493,8758,1420849,16241
2/13/2022,Vietnam,168889,622,2510860,38946,859187,7732,1542176,16415
2/20/2022,Vietnam,276633,555,2787493,39501,1024453,6670,1760971,16419
2/27/2022,Vietnam,533512,643,3321005,40144,1421430,5825,2226491,16383
3/6/2022,Vietnam,1113695,669,4434700,40813,2411154,5204,3224360,15931
3/13/2022,Vietnam,1677948,572,6112648,41385,3971226,4666,4803556,15125
3/20/2022,Vietnam,1845400,495,7958048,41880,5694995,4212,6544997,14041
3/27/2022,Vietnam,1053425,426,9011473,42306,6669502,3982,7470995,12740
4/3/2022,Vietnam,806855,294,9818328,42600,7307468,3654,8166655,11386
4/10/2022,Vietnam,379908,213,10198236,42813,7410743,3312,8435196,9982
4/17/2022,Vietnam,234311,131,10432547,42944,7111542,2800,8532972,8625
4/24/2022,Vietnam,130955,69,10563502,43013,6128802,2200,8539956,7404
5/1/2022,Vietnam,90024,29,10653526,43042,4540878,1657,8512104,6323
5/8/2022,Vietnam,22658,14,10676184,43056,2718136,1176,8413131,5388
5/15/2022,Vietnam,20446,9,10696630,43065,1685157,759,8354659,4741
5/22/2022,Vietnam,12257,10,10708887,43075,890559,475,8198027,4129
5/29/2022,Vietnam,8364,3,10717251,43078,519015,265,7929758,3577
6/5/2022,Vietnam,7988,3,10725239,43081,292692,137,7404234,2937
6/12/2022,Vietnam,6573,2,10731812,43083,168310,70,6297112,2270
6/19/2022,Vietnam,5828,0,10737640,43083,84114,41,4624992,1698
6/26/2022,Vietnam,5808,1,10743448,43084,67264,28,2785400,1204
7/3/2022,Vietnam,4679,4,10748127,43088,51497,23,1736654,782
7/10/2022,Vietnam,6221,1,10754348,43089,45461,14,936020,489
7/17/2022,Vietnam,5502,2,10759850,43091,42599,13,561614,278
7/24/2022,Vietnam,7350,1,10767200,43092,41961,11,334653,148
7/31/2022,Vietnam,7479,1,10774679,43093,42867,10,211177,80
8/7/2022,Vietnam,571458,1,11346137,43094,608497,11,692611,52
8/14/2022,Vietnam,18218,4,11364355,43098,620907,14,688171,42
8/21/2022,Vietnam,17903,8,11382258,43106,634131,18,685628,41
8/28/2022,Vietnam,19339,7,11401597,43113,647249,24,692710,38
9/4/2022,Vietnam,15906,9,11417503,43122,657653,31,700252,44
9/11/2022,Vietnam,20467,8,11437970,43130,670770,38,712731,49
9/18/2022,Vietnam,18588,11,11456558,43141,681879,48,724746,58
9/25/2022,Vietnam,14782,5,11471340,43146,125203,52,733700,63
10/2/2022,Vietnam,8688,5,11480028,43151,115673,53,736580,67
10/9/2022,Vietnam,5333,2,11485361,43153,103103,47,737234,65
10/16/2022,Vietnam,6912,2,11492273,43155,90676,42,737925,66
10/23/2022,Vietnam,4556,4,11496829,43159,79326,37,736979,68
10/30/2022,Vietnam,5340,4,11502169,43163,64199,33,734969,71
11/6/2022,Vietnam,3439,3,11505608,43166,49050,25,730929,73
11/13/2022,Vietnam,2839,0,11508447,43166,37107,20,162310,72
11/20/2022,Vietnam,2731,3,11511178,43169,31150,18,146823,71
11/27/2022,Vietnam,2996,1,11514174,43170,28813,17,131916,64
12/4/2022,Vietnam,3343,7,11517517,43177,25244,22,115920,64
12/11/2022,Vietnam,2928,2,11520445,43179,23616,20,102942,57
12/18/2022,Vietnam,2305,1,11522750,43180,20581,17,84780,50
12/25/2022,Vietnam,1452,4,11524202,43184,18594,18,67644,43
1/1/2023,Vietnam,1029,2,11525231,43186,16784,20,53891,40
1/8/2023,Vietnam,480,0,11525711,43186,14533,17,45683,35
1/15/2023,Vietnam,407,0,11526118,43186,11944,16,40757,33
1/22/2023,Vietnam,200,0,11526318,43186,8801,9,34045,31
1/29/2023,Vietnam,77,0,11526395,43186,5950,7,29566,27
2/5/2023,Vietnam,171,0,11526566,43186,3816,6,24397,23
2/12/2023,Vietnam,85,0,11526651,43186,2449,2,21043,20
2/19/2023,Vietnam,155,0,11526806,43186,1575,0,18359,20
2/26/2023,Vietnam,85,0,11526891,43186,1180,0,15713,17
3/5/2023,Vietnam,59,0,11526950,43186,832,0,12776,16
3/12/2023,Vietnam,83,0,11527033,43186,715,0,9516,9
3/19/2023,Vietnam,83,0,11527116,43186,721,0,6671,7
3/26/2023,Vietnam,87,0,11527203,43186,637,0,4453,6
4/2/2023,Vietnam,113,0,11527316,43186,665,0,3114,2
4/9/2023,Vietnam,385,0,11527701,43186,895,0,2470,0
4/16/2023,Vietnam,2655,0,11530356,43186,3465,0,4645,0
4/23/2023,Vietnam,12704,1,11543060,43187,16110,1,16942,1
4/30/2023,Vietnam,16802,4,11559862,43191,32829,5,33544,5
5/7/2023,Vietnam,14069,5,11573931,43196,46815,10,47536,10
5/14/2023,Vietnam,15636,5,11589567,43201,62364,15,63001,15
5/21/2023,Vietnam,12192,2,11601759,43203,74443,17,75108,17
5/28/2023,Vietnam,7778,3,11609537,43206,81836,20,82731,20
6/4/2023,Vietnam,5046,0,11614583,43206,84227,20,87692,20
6/11/2023,Vietnam,2914,0,11617497,43206,74437,19,90547,20
6/18/2023,Vietnam,1770,0,11619267,43206,59405,15,92234,20
6/25/2023,Vietnam,780,0,11620047,43206,46116,10,92931,20
7/2/2023,Vietnam,549,0,11620596,43206,31029,5,93393,20
7/9/2023,Vietnam,437,0,11621033,43206,19274,3,93717,20
7/16/2023,Vietnam,287,0,11621320,43206,11783,0,93619,20
7/23/2023,Vietnam,279,0,11621599,43206,7016,0,91243,20
7/30/2023,Vietnam,199,0,11621798,43206,4301,0,78738,19
8/6/2023,Vietnam,180,0,11621978,43206,2711,0,62116,15
8/13/2023,Vietnam,226,0,11622204,43206,2157,0,48273,10
8/20/2023,Vietnam,200,0,11622404,43206,1808,0,32837,5
8/27/2023,Vietnam,279,0,11622683,43206,1650,0,20924,3
9/3/2023,Vietnam,229,0,11622912,43206,1592,0,13375,0
9/10/2023,Vietnam,270,0,11623182,43206,1583,0,8599,0
9/17/2023,Vietnam,190,0,11623372,43206,1574,0,5875,0
9/24/2023,Vietnam,199,0,11623571,43206,1593,0,4304,0
10/1/2023,Vietnam,127,0,11623698,43206,1494,0,3651,0
10/8/2023,Vietnam,147,0,11623845,43206,1441,0,3249,0
10/15/2023,Vietnam,142,0,11623987,43206,1304,0,2954,0
10/22/2023,Vietnam,13,0,11624000,43206,1088,0,2680,0
10/29/2023,Vietnam,0,0,11624000,43206,818,0,2401,0
11/5/2023,Vietnam,0,0,11624000,43206,628,0,2202,0
11/12/2023,Vietnam,0,0,11624000,43206,429,0,2022,0
11/19/2023,Vietnam,0,0,11624000,43206,302,0,1796,0
11/26/2023,Vietnam,0,0,11624000,43206,155,0,1596,0
12/3/2023,Vietnam,0,0,11624000,43206,13,0,1317,0
12/10/2023,Vietnam,0,0,11624000,43206,0,0,1088,0
12/17/2023,Vietnam,0,0,11624000,43206,0,0,818,0
12/24/2023,Vietnam,0,0,11624000,43206,0,0,628,0
12/31/2023,Vietnam,0,0,11624000,43206,0,0,429,0
